lat,lon,sand,silt,clay,slope,elev,MAT,MAP,pH,tot_OC,tot_N,Acrisol,Alisol,Andosols,Arenosol,Cambisol,Ferralsol,Fluvisol,Gleysol,Lixisol,Luvisol,Nitisols,Plinthosol,Podzol,Regosol,Umbrisol
0.01473993081705792,0.02343979981685952,0.011892670504075529,0.05461188446280191,0.011865171783687971,0.04699997265208514,0.09998755659086263,0.1960108889471243,0.023457962357023493,0.019654881220423987,0.1505179336099287,0.31411843797939665,9.102893477409e-05,0.0006676773441152835,0.007178625940510523,3.272581462045247e-05,0.004940087043836442,0.0004645748704881789,0.000550206426005814,0.00027252682353931653,1.4341291645946719e-05,4.4024066576889e-05,0.0006913283137805408,8.813073494288144e-05,0.002728089932931418,1.095064342274526e-05,0.01492859107748183
0.02605175408460658,0.01720412373959313,0.013978535998710797,0.04630504363588035,0.010096697408385164,0.029377016061471556,0.10798056741843921,0.17845432037677786,0.03310009168616381,0.025568449796492657,0.12219665245980298,0.2537087733994207,0.00019045421841195145,0.0014298355859060894,0.011272454623114266,4.0716688235581584e-05,0.005391159411664227,0.0008430771351092095,0.0,0.0005577467893244567,2.977682585878762e-05,7.665186415100884e-05,0.0005309355081911239,0.0008202324141027697,0.0005493361963509047,0.0,0.11424559667383488
0.019526269619598108,0.01208616673386606,0.008282404316546763,0.030023106509278627,0.010658359352991828,0.06459867432558256,0.1350393284693299,0.3284618002338275,0.02085123494617401,0.03740633212392658,0.12993382179035215,0.18214042216141257,0.00020384946028441736,0.0007856878215363347,0.0033953954041659263,3.156206490831447e-05,0.004640624594073405,0.0005143261337014376,0.00013439275743255827,0.00015186304596333738,9.015126786496316e-06,4.2922927376832736e-05,0.00013128137851198892,0.000910154724303373,0.0005831173197174024,2.8813278706819837e-05,0.009429073379644756
0.013455237723342825,0.008495580899482508,0.00962598907047649,0.06130425401132174,0.010752134685602101,0.053601646318325535,0.14574395528939013,0.44514705004874683,0.0222594986534215,0.024742937632547646,0.07148308540387255,0.11389843371265071,0.0001651658472287734,0.0008661068376378795,0.0037970896121972053,2.4834729687142147e-05,0.0017242172343948968,0.00032172632350470625,0.0005658580555856319,0.00044329766127668315,0.0,0.00011219030468738572,0.0,0.0013643835607332342,0.0001736584849897249,4.232655944826352e-05,0.009889341339447992
0.022549100490827506,0.01672539518163243,0.027836228369536035,0.09574730604465241,0.018576827194825014,0.019696352696680863,0.026946621208079224,0.10700595595822045,0.018994156708915563,0.042189164111276586,0.07423722022857361,0.5049013188453871,0.0002623162133553161,0.0020384220256909036,0.0,7.426152890641232e-05,0.007745109090651964,0.0008423878646370029,0.0007661836543035003,0.0010148793452682372,0.0,0.00019502703382265316,0.0012267998168124436,0.0019336818464897158,0.0039520181346655225,0.0,0.0045432664067894145
0.02961377717090306,0.011196993636234975,0.038047147078281864,0.04445197855003664,0.021184902313097036,0.07072790511059641,0.11634514017411375,0.0837299212144718,0.02626331254780045,0.07370423761078598,0.12527412383871395,0.28541257275262794,0.00020594678658918906,0.00012292937890549788,0.0,2.3668947902218135e-05,0.007707205483279024,0.0006274792830590428,0.00020753852597155253,0.00018629095529737677,8.798661363934673e-06,0.00014473444504336386,0.00044808673522005996,0.0006627580903325143,0.0008524729058654723,6.342278693497227e-05,0.06278665501657206
0.032530093949492016,0.012146226764947225,0.027818350316948463,0.07736245942084392,0.025252834963094387,0.11501383887321098,0.10646022068270287,0.14586258647103162,0.10368990985795523,0.050031043447070545,0.02605336778319912,0.19984835768763742,0.0005898573625209936,0.0017020903551301977,0.0,5.4795299829999024e-05,0.006051680275789628,0.00030971412682975926,0.002340196995278399,0.0004896944322115709,0.0,0.00016077304465648135,0.0,0.002304577199899186,0.0022300201057173577,3.1371720147529644e-05,0.06166593886385499
0.02228216622037941,0.012217629261577592,0.01817064972100626,0.041353178070831026,0.014894785032227735,0.04782458633015588,0.09900518309713645,0.22454091684050276,0.05804922713103197,0.05369692510067045,0.08959936537011157,0.2981083463775942,0.00024405160210418962,0.0003414446511142557,0.0,6.826750388451604e-05,0.005277861277059223,0.0003338360244237781,0.0001598884543985832,0.0007242416253101782,1.2397663026689778e-05,0.0001023493970425961,0.0003012011779271653,0.0006237961576175961,0.0005835876404838613,0.0,0.011484118272382174
0.01860309318796423,0.01884577842922872,0.020898449962252718,0.08986592133002351,0.015067119179470354,0.028066081643870984,0.07159707778469693,0.08895178022854323,0.01913977173404975,0.019140826766604717,0.106068007218922,0.4620074353888382,4.966255431019595e-05,0.00015632096824931796,0.017807955712915716,2.1312769825024276e-05,0.0069265100995210705,0.00025599789903797557,0.0010142291674580912,0.00038780842003256213,1.3971280789458498e-05,9.075487087133733e-05,0.0007808328282107033,0.001080311744954599,0.0033372694683078325,0.0,0.009825719361050757
0.015470529127205992,0.021025868433409995,0.023058787324723808,0.07905924009840937,0.01086291931538747,0.033610797237174576,0.12457345627876282,0.11823332963926515,0.018516643648389595,0.015451134256707183,0.10172664626079547,0.3225887269599559,0.00011118780419756097,0.0009730591322109324,0.02199083702018363,6.290079351792721e-05,0.002396121782991059,0.0003038638817435505,0.0001331853733458216,0.0006214691454627127,2.0209642648797224e-05,0.000174835260389987,0.0006234847925660676,0.0012847807098139764,0.0009906620251160546,0.0,0.0861353240556244
